team,wins,losses,champion,finals,conference_finals,second_round,playoffs,simulation_date,week_number,games_completed,games_remaining,season_progress
ATL,39.109375,42.890625,0.015625,0.015625,0.0625,0.09375,0.546875,2025-04-07,25,1173,147,0.8886363636363637
GSW,48.3125,33.6875,0.0,0.046875,0.25,0.546875,0.921875,2025-04-07,25,1173,147,0.8886363636363637
ORL,39.6875,42.3125,0.0,0.03125,0.125,0.15625,0.703125,2025-04-07,25,1173,147,0.8886363636363637
DET,45.0625,36.9375,0.0,0.03125,0.09375,0.375,1.0,2025-04-07,25,1173,147,0.8886363636363637
DAL,39.359375,42.640625,0.0,0.015625,0.03125,0.0625,0.140625,2025-04-07,25,1173,147,0.8886363636363637
PHO,36.875,45.125,0.0,0.015625,0.015625,0.046875,0.046875,2025-04-07,25,1173,147,0.8886363636363637
MIA,37.703125,44.296875,0.0,0.0,0.03125,0.09375,0.390625,2025-04-07,25,1173,147,0.8886363636363637
CHI,38.125,43.875,0.0,0.0,0.03125,0.0625,0.359375,2025-04-07,25,1173,147,0.8886363636363637
POR,36.640625,45.359375,0.0,0.0,0.0,0.0,0.0,2025-04-07,25,1173,147,0.8886363636363637
SAS,33.53125,48.46875,0.0,0.0,0.0,0.0,0.0,2025-04-07,25,1173,147,0.8886363636363637
TOR,30.71875,51.28125,0.0,0.0,0.0,0.0,0.0,2025-04-07,25,1173,147,0.8886363636363637
BRK,26.34375,55.65625,0.0,0.0,0.0,0.0,0.0,2025-04-07,25,1173,147,0.8886363636363637
PHI,24.8125,57.1875,0.0,0.0,0.0,0.0,0.0,2025-04-07,25,1173,147,0.8886363636363637
NOP,22.625,59.375,0.0,0.0,0.0,0.0,0.0,2025-04-07,25,1173,147,0.8886363636363637
CHO,20.09375,61.90625,0.0,0.0,0.0,0.0,0.0,2025-04-07,25,1173,147,0.8886363636363637
WAS,17.90625,64.09375,0.0,0.0,0.0,0.0,0.0,2025-04-07,25,1173,147,0.8886363636363637
UTA,16.53125,65.46875,0.0,0.0,0.0,0.0,0.0,2025-04-07,25,1173,147,0.8886363636363637
BOS,61.0,21.0,0.25,0.4375,0.625,0.796875,1.0,2025-04-14,26,1230,90,0.9318181818181818
OKC,68.0,14.0,0.25,0.4375,0.546875,0.765625,1.0,2025-04-14,26,1230,90,0.9318181818181818
CLE,64.0,18.0,0.140625,0.234375,0.453125,0.71875,1.0,2025-04-14,26,1230,90,0.9318181818181818
LAC,50.0,32.0,0.0625,0.109375,0.21875,0.4375,1.0,2025-04-14,26,1230,90,0.9318181818181818
MIN,49.0,33.0,0.046875,0.15625,0.390625,0.65625,1.0,2025-04-14,26,1230,90,0.9318181818181818
DEN,50.0,32.0,0.03125,0.125,0.25,0.453125,1.0,2025-04-14,26,1230,90,0.9318181818181818
GSW,48.0,34.0,0.03125,0.0625,0.203125,0.53125,0.8125,2025-04-14,26,1230,90,0.9318181818181818
DET,44.0,38.0,0.03125,0.046875,0.125,0.46875,1.0,2025-04-14,26,1230,90,0.9318181818181818
ATL,40.0,42.0,0.03125,0.046875,0.0625,0.203125,0.734375,2025-04-14,26,1230,90,0.9318181818181818
IND,50.0,32.0,0.03125,0.03125,0.203125,0.546875,1.0,2025-04-14,26,1230,90,0.9318181818181818
MIA,37.0,45.0,0.03125,0.03125,0.046875,0.09375,0.25,2025-04-14,26,1230,90,0.9318181818181818
NYK,51.0,31.0,0.015625,0.078125,0.171875,0.53125,1.0,2025-04-14,26,1230,90,0.9318181818181818
MIL,48.0,34.0,0.015625,0.046875,0.203125,0.453125,1.0,2025-04-14,26,1230,90,0.9318181818181818
HOU,52.0,30.0,0.015625,0.015625,0.125,0.3125,1.0,2025-04-14,26,1230,90,0.9318181818181818
MEM,48.0,34.0,0.015625,0.015625,0.0625,0.28125,0.828125,2025-04-14,26,1230,90,0.9318181818181818
LAL,50.0,32.0,0.0,0.0625,0.15625,0.453125,1.0,2025-04-14,26,1230,90,0.9318181818181818
ORL,41.0,41.0,0.0,0.046875,0.09375,0.140625,0.71875,2025-04-14,26,1230,90,0.9318181818181818
SAC,40.0,42.0,0.0,0.015625,0.046875,0.09375,0.265625,2025-04-14,26,1230,90,0.9318181818181818
CHI,39.0,43.0,0.0,0.0,0.015625,0.046875,0.296875,2025-04-14,26,1230,90,0.9318181818181818
DAL,39.0,43.0,0.0,0.0,0.0,0.015625,0.09375,2025-04-14,26,1230,90,0.9318181818181818
PHO,36.0,46.0,0.0,0.0,0.0,0.0,0.0,2025-04-14,26,1230,90,0.9318181818181818
POR,36.0,46.0,0.0,0.0,0.0,0.0,0.0,2025-04-14,26,1230,90,0.9318181818181818
SAS,34.0,48.0,0.0,0.0,0.0,0.0,0.0,2025-04-14,26,1230,90,0.9318181818181818
TOR,30.0,52.0,0.0,0.0,0.0,0.0,0.0,2025-04-14,26,1230,90,0.9318181818181818
BRK,26.0,56.0,0.0,0.0,0.0,0.0,0.0,2025-04-14,26,1230,90,0.9318181818181818
PHI,24.0,58.0,0.0,0.0,0.0,0.0,0.0,2025-04-14,26,1230,90,0.9318181818181818
NOP,21.0,61.0,0.0,0.0,0.0,0.0,0.0,2025-04-14,26,1230,90,0.9318181818181818
CHO,19.0,63.0,0.0,0.0,0.0,0.0,0.0,2025-04-14,26,1230,90,0.9318181818181818
WAS,18.0,64.0,0.0,0.0,0.0,0.0,0.0,2025-04-14,26,1230,90,0.9318181818181818
UTA,17.0,65.0,0.0,0.0,0.0,0.0,0.0,2025-04-14,26,1230,90,0.9318181818181818
